0	1
1	5
2	7
3	8
4	9
5	10
6	11
7	12
8	12
9	13
10	14
11	15
12	16
13	16
14	17
15	18
16	19
17	20
18	21
19	21
20	22
21	23
22	23
23	24
24	25
25	26
26	26
27	27
28	27
29	28
30	29
31	29
32	30
33	31
34	31
35	32
36	33
37	33
38	34
39	35
40	36
41	37
42	37
43	38
44	39
45	40
46	41
47	41
48	42
49	43
50	44
51	44
52	45
53	46
54	47
55	47
56	48
57	48
58	49
59	50
60	50
61	51
62	51
63	52
64	52
65	53
66	54
67	54
68	55
69	55
70	56
71	56
72	57
73	57
74	58
75	58
76	59
77	59
78	60
79	60
80	61
81	61
82	62
83	62
84	63
85	64
86	63
87	64
88	64
89	65
90	66
91	65
92	66
93	67
94	66
95	67
96	68
97	67
98	68
99	69
100	68
101	69
102	70
103	69
104	70
105	71
106	70
107	71
108	72
109	73
110	71
111	72
112	73
113	72
114	73
115	74
116	73
117	74
118	75
119	76
120	74
121	75
122	76
123	75
124	76
125	77
126	76
127	77
128	78
129	77
130	78
131	79
132	80
133	78
134	79
135	80
136	79
137	80
138	81
139	82
140	80
141	81
142	82
143	81
144	82
145	83
146	82
147	83
148	84
149	83
150	84
151	85
152	84
153	85
154	86
155	85
156	86
157	87
158	86
159	87
160	88
161	87
162	88
163	88
164	89
165	90
166	89
167	90
168	91
169	90
170	91
171	91
172	92
173	93
174	92
175	93
176	93
177	94
178	94
179	95
180	95
181	96
182	96
183	97
184	97
185	98
186	99
187	99
188	100
189	100
190	101
191	101
192	102
193	103
194	103
195	104
196	105
197	105
198	106
199	107
200	107
201	108
202	109
203	109
204	110
205	111
206	112
207	112
208	113
209	114
210	115
211	115
212	116
213	117
214	118
215	119
216	120
217	121
218	122
219	123
220	124
221	125
222	126
223	127
224	128
225	129
226	130
227	131
228	132
229	133
230	134
231	135
232	137
233	138
234	139
235	141
236	142
237	144
238	145
239	147
240	148
241	150
242	151
243	153
244	155
245	157
246	159
247	161
248	164
249	167
250	170
251	174
252	179
253	185
254	196
255	252
