0	0.001121
1	0.000236
2	0.000261
3	0.000353
4	0.000474
5	0.000597
6	0.000771
7	0.001129
8	0.001747
9	0.002026
10	0.002721
11	0.003319
12	0.004171
13	0.004186
14	0.004071
15	0.004677
16	0.005068
17	0.004964
18	0.005213
19	0.005724
20	0.006478
21	0.006614
22	0.006303
23	0.006332
24	0.006287
25	0.006266
26	0.006661
27	0.006548
28	0.006369
29	0.006043
30	0.005876
31	0.005690
32	0.005759
33	0.005905
34	0.005953
35	0.006062
36	0.005672
37	0.005538
38	0.005661
39	0.005127
40	0.004740
41	0.004851
42	0.005150
43	0.005336
44	0.005726
45	0.005576
46	0.005569
47	0.005399
48	0.005378
49	0.005374
50	0.005252
51	0.004973
52	0.004846
53	0.004824
54	0.004952
55	0.005083
56	0.005130
57	0.005219
58	0.005343
59	0.005495
60	0.005644
61	0.005864
62	0.006286
63	0.006611
64	0.006809
65	0.007404
66	0.007974
67	0.007971
68	0.008337
69	0.008856
70	0.009459
71	0.010223
72	0.010743
73	0.010812
74	0.009525
75	0.007612
76	0.006193
77	0.005467
78	0.005209
79	0.005338
80	0.005350
81	0.005532
82	0.005776
83	0.006156
84	0.006241
85	0.006264
86	0.006213
87	0.006249
88	0.006308
89	0.006082
90	0.005968
91	0.005809
92	0.005733
93	0.005351
94	0.005221
95	0.005134
96	0.005071
97	0.005124
98	0.005162
99	0.005111
100	0.005106
101	0.005190
102	0.005349
103	0.005456
104	0.005588
105	0.005615
106	0.005672
107	0.005675
108	0.005935
109	0.006108
110	0.006418
111	0.006158
112	0.005874
113	0.005699
114	0.005737
115	0.005511
116	0.005287
117	0.005270
118	0.005047
119	0.004943
120	0.004728
121	0.004609
122	0.004423
123	0.004185
124	0.004241
125	0.004239
126	0.004117
127	0.004084
128	0.003889
129	0.003854
130	0.003668
131	0.003592
132	0.003601
133	0.003610
134	0.003674
135	0.003892
136	0.003896
137	0.003828
138	0.003839
139	0.003781
140	0.003735
141	0.003789
142	0.003838
143	0.003803
144	0.003836
145	0.003815
146	0.003781
147	0.003817
148	0.003798
149	0.003782
150	0.003884
151	0.003951
152	0.004019
153	0.003919
154	0.003786
155	0.003724
156	0.003603
157	0.003613
158	0.003632
159	0.003625
160	0.003576
161	0.003649
162	0.003634
163	0.003785
164	0.003855
165	0.004018
166	0.003953
167	0.003923
168	0.003716
169	0.003724
170	0.003727
171	0.003640
172	0.003627
173	0.003667
174	0.003685
175	0.003757
176	0.003777
177	0.003989
178	0.004093
179	0.004393
180	0.004661
181	0.004845
182	0.005056
183	0.005075
184	0.005180
185	0.004977
186	0.004750
187	0.004383
188	0.003888
189	0.003707
190	0.003419
191	0.003282
192	0.003382
193	0.003421
194	0.003465
195	0.003480
196	0.003590
197	0.003835
198	0.003624
199	0.003237
200	0.002773
201	0.002565
202	0.002433
203	0.002200
204	0.002065
205	0.001685
206	0.001461
207	0.001307
208	0.001164
209	0.001031
210	0.000920
211	0.000833
212	0.000789
213	0.000692
214	0.000592
215	0.000522
216	0.000497
217	0.000423
218	0.000422
219	0.000378
220	0.000344
221	0.000326
222	0.000301
223	0.000276
224	0.000215
225	0.000223
226	0.000175
227	0.000161
228	0.000143
229	0.000142
230	0.000127
231	0.000106
232	0.000116
233	0.000123
234	0.000126
235	0.000110
236	0.000148
237	0.000146
238	0.000142
239	0.000191
240	0.000193
241	0.000175
242	0.000197
243	0.000250
244	0.000218
245	0.000191
246	0.000200
247	0.000204
248	0.000175
249	0.000159
250	0.000145
251	0.000123
252	0.000080
253	0.000064
254	0.000060
255	0.000209
