0	0.107949
0	0.003710
0	0.001792
1	0.004371
1	0.003487
1	0.000505
2	0.002207
2	0.004305
2	0.000397
3	0.006229
3	0.003337
3	0.000156
4	0.004221
4	0.002333
4	0.000734
5	0.003463
5	0.002489
5	0.000728
6	0.005730
6	0.002591
6	0.000565
7	0.003169
7	0.002844
7	0.000439
8	0.003734
8	0.003523
8	0.000746
9	0.002537
9	0.003848
9	0.000619
10	0.005676
10	0.003211
10	0.000523
11	0.002754
11	0.003331
11	0.000499
12	0.003680
12	0.003734
12	0.000409
13	0.002357
13	0.004359
13	0.000367
14	0.007077
14	0.003632
14	0.000295
15	0.002850
15	0.002609
15	0.000319
16	0.004076
16	0.003908
16	0.000325
17	0.002549
17	0.002561
17	0.000373
18	0.006686
18	0.004203
18	0.000313
19	0.002964
19	0.002579
19	0.000313
20	0.003800
20	0.004557
20	0.000379
21	0.002495
21	0.003343
21	0.000421
22	0.007431
22	0.005063
22	0.000331
23	0.002056
23	0.003722
23	0.000349
24	0.003565
24	0.004786
24	0.000265
25	0.002399
25	0.001473
25	0.000277
26	0.002934
26	0.003680
26	0.000210
27	0.008021
27	0.004918
27	0.000144
28	0.002525
28	0.004642
28	0.000234
29	0.003006
29	0.005291
29	0.000186
30	0.002778
30	0.001407
30	0.000222
31	0.003139
31	0.004040
31	0.000132
32	0.008279
32	0.005808
32	0.000307
33	0.002044
33	0.001239
33	0.000108
34	0.003289
34	0.001148
34	0.000210
35	0.002621
35	0.004678
35	0.000186
36	0.004263
36	0.006253
36	0.000337
37	0.007648
37	0.001906
37	0.000132
38	0.003601
38	0.005213
38	0.000265
39	0.003752
39	0.006253
39	0.000144
40	0.003301
40	0.001227
40	0.000439
41	0.007257
41	0.001467
41	0.000180
42	0.002507
42	0.005195
42	0.000343
43	0.003084
43	0.006301
43	0.000156
44	0.003175
44	0.001359
44	0.000385
45	0.003650
45	0.001623
45	0.000307
46	0.007119
46	0.005994
46	0.000126
47	0.002309
47	0.006896
47	0.000409
48	0.003547
48	0.001389
48	0.000186
49	0.003084
49	0.001497
49	0.000385
50	0.003662
50	0.005712
50	0.000487
51	0.007774
51	0.007083
51	0.000529
52	0.002345
52	0.001311
52	0.000914
53	0.004401
53	0.001593
53	0.001323
54	0.003199
54	0.006187
54	0.000878
55	0.003577
55	0.007275
55	0.001184
56	0.007949
56	0.001491
56	0.001184
57	0.002056
57	0.000776
57	0.001245
58	0.003752
58	0.001046
58	0.000926
59	0.003740
59	0.006602
59	0.001022
60	0.002700
60	0.008279
60	0.000890
61	0.007840
61	0.001677
61	0.001353
62	0.002399
62	0.000728
62	0.000866
63	0.003956
63	0.001124
63	0.001347
64	0.003716
